lights,T2,RH_2,T3,RH_4,T5,RH_6,RH_7,T8,RH_8,T9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,hour
0.0,0.13462202273571933,0.46043165467625913,0.26192003367543304,0.3605213813282526,0.28809704321455687,0.3287766049489531,0.333487725798981,0.17660044150110377,0.4546606588925177,0.09132149865535322,0.36,0.43518518333333134,0.5614035088157894,0.16666666670000002,0.609375,0.36558441558441557,0.2608695652173913
0.0,0.1375807486580669,0.46043165467625913,0.2726106478511867,0.3621847214661589,0.28809704321455687,0.3275076426717425,0.333487725798981,0.17660044150110377,0.4546606588925177,0.09132149865535322,0.36888888888888893,0.43611111111111,0.5592105263157895,0.15000000000000002,0.609375,0.3766233766233766,0.2608695652173913
0.0,0.14497756294615938,0.46043165467625913,0.2726106478511867,0.3621847214661589,0.28809704321455687,0.3224317932168195,0.333487725798981,0.17660044150110377,0.4593072373217837,0.11367521444326378,0.38222222222222213,0.4370370388888887,0.5570175438157895,0.1333333333,0.609375,0.38766233766233765,0.2608695652173913
0.0,0.14645692538955624,0.4590441931654675,0.2726106478511867,0.3621847214661589,0.28809704321455687,0.31551018048105206,0.33481108985641495,0.17660044150110377,0.4593072373217837,0.09132149865535322,0.3911111111111111,0.4379629611111042,0.5548245614473684,0.11666666670000002,0.609375,0.39805194805194805,0.2608695652173913
0.0,0.15326199511451088,0.4584892086330935,0.2726106478511867,0.36354563600072565,0.28809704321455687,0.30956912960719846,0.33811949976841116,0.17660044150110377,0.4605744859843104,0.1024983548727798,0.4,0.43888888888889,0.5526315789473684,0.1,0.609375,0.40909090909090906,0.30434782608695654
0.0,0.1523743772342514,0.45719424460431657,0.277421423989737,0.3662674650698603,0.28809704321455687,0.3108380918844091,0.33811949976841116,0.17660044150110377,0.46620670212140336,0.12485207066069126,0.4177777777777778,0.4407407388888842,0.5328947368421052,0.11666666670000002,0.609375,0.4123376623376623,0.30434782608695654
0.0,0.15533310315659898,0.45719424460431657,0.2870429762668376,0.3662674650698603,0.28809704321455687,0.32225875289842537,0.34062065771190375,0.17660044150110377,0.47479583222680843,0.12485207066069126,0.43999999999999995,0.44259259444444154,0.513157894736842,0.1333333333,0.609375,0.41558441558441556,0.30434782608695654
0.0,0.16199023570521565,0.45565262086330927,0.28223220012828776,0.3662674650698603,0.28809704321455687,0.3373709408202111,0.34228809634089874,0.17660044150110377,0.4804280483639014,0.12485207066069126,0.45777777777777784,0.44444444444444287,0.49342105263157887,0.15000000000000002,0.609375,0.4188311688311688,0.30434782608695654
0.0,0.18003846352087072,0.4640801643884892,0.2726106478511867,0.37125748502994016,0.28809704321455687,0.2906500548537809,0.3473830477072719,0.17660044150110377,0.48887637278074836,0.12485207066069126,0.4755555555555556,0.4462962944444442,0.4736842105263158,0.16666666670000002,0.609375,0.422077922077922,0.30434782608695654
0.0,0.2402485328822066,0.4606474820143883,0.2870429762668376,0.37806205770277623,0.28809704321455687,0.20297629347638,0.3504929532190828,0.17660044150110377,0.48887637278074836,0.12485207066069126,0.49777777777777776,0.4481481500000015,0.45394736842105265,0.1833333333,0.609375,0.4253246753246753,0.30434782608695654
0.0,0.3387741010221701,0.427286742086331,0.2977335904425913,0.38486663037561253,0.28809704321455687,0.13554824940301088,0.35757295044001847,0.17660044150110377,0.49028442670941774,0.13714661484700041,0.5155555555555555,0.45000000000000284,0.4342105263157895,0.2,0.609375,0.42857142857142855,0.34782608695652173
0.0,0.4117362787670915,0.39676258992805746,0.32071840923669015,0.39681243558337864,0.29820571190295686,0.07429197669146911,0.36246939740620676,0.17660044150110377,0.49563503231422623,0.16173569986656222,0.5288888888888889,0.4509259277777744,0.4364035088157894,0.2166666667,0.609375,0.4493506493506493,0.34782608695652173
0.0,0.48049706576441276,0.3718910586330936,0.33140902341244427,0.40588519914716037,0.28809704321455687,0.025783007440733693,0.37054191755442334,0.17660044150110377,0.49845114059398066,0.16173569986656222,0.5422222222222223,0.45185184999998995,0.4385964911842105,0.23333333330000003,0.609375,0.46948051948051944,0.34782608695652173
0.0,0.5546427336711628,0.3363309352517986,0.3420996359846056,0.4102703683542006,0.29820571190295686,0.006171771361827304,0.3729239726725335,0.17660044150110377,0.5015488594060193,0.16173569986656222,0.5555555555555556,0.4527777777777757,0.4407894736842105,0.25,0.609375,0.49025974025974023,0.34782608695652173
0.0,0.6210365403448272,0.30698869460431644,0.3527902501603588,0.4075485392850664,0.30326004548900665,0.0,0.37572950440018515,0.1986754966887423,0.5068994650108278,0.16173569986656222,0.5733333333333334,0.4537037055555615,0.4429824561842105,0.2666666667,0.609375,0.5110389610389611,0.34782608695652173
0.0,0.6809803242385297,0.2641726618705037,0.3527902501603588,0.4075485392850664,0.30326004548900665,0.0,0.3831138754052803,0.1986754966887423,0.5128132921026207,0.19526627187190027,0.5866666666666667,0.45462962777777705,0.44517543855263153,0.28333333330000005,0.609375,0.5311688311688312,0.34782608695652173
0.0,0.7171951281611344,0.254573484172662,0.3527902501603588,0.4075485392850664,0.30326004548900665,0.0,0.38443723946271424,0.1986754966887423,0.5142213460312899,0.19526627187190027,0.6000000000000001,0.4555555555555486,0.4473684210526315,0.30000000000000004,0.609375,0.551948051948052,0.3913043478260869
0.0,0.7445633411306307,0.22762589928057564,0.3474449438742786,0.40588519914716037,0.30326004548900665,0.0,0.3862237809170912,0.1986754966887423,0.5167558433563442,0.19526627187190027,0.6177777777777778,0.45740740555554993,0.4320175438157895,0.30000000000000004,0.609375,0.5551948051948052,0.3913043478260869
0.0,0.7445633411306307,0.2158273381294965,0.32606371552277125,0.40255851932498654,0.30326004548900665,0.0,0.38443723946271424,0.1986754966887423,0.5226696704481371,0.19526627187190027,0.6311111111111112,0.45925926111110726,0.4166666667105262,0.30000000000000004,0.609375,0.5584415584415584,0.3913043478260869
0.0,0.7600966514462906,0.21294964028776986,0.32071840923669015,0.40255851932498654,0.40333586050037873,0.0,0.38443723946271424,0.1986754966887423,0.508448324205639,0.20644312808932597,0.6488888888888888,0.4611111111111086,0.4013157894736842,0.30000000000000004,0.609375,0.5616883116883117,0.3913043478260869
0.0,0.7970807239223059,0.19892086330935255,0.32071840923669015,0.40255851932498654,0.6055092236542836,0.0,0.3825845298749422,0.1986754966887423,0.4884539565599062,0.22879684387723653,0.6666666666666667,0.4629629611111099,0.38596491223684215,0.30000000000000004,0.609375,0.564935064935065,0.3913043478260869
0.0,0.8261649979888976,0.18294964028776983,0.3367543296985245,0.3984757757212847,0.5296942122820321,0.0,0.3796896711440483,0.1986754966887423,0.46620670212140336,0.22879684387723653,0.6799999999999999,0.46481481666666724,0.37061403513157887,0.30000000000000004,0.609375,0.5681818181818181,0.3913043478260869
0.0,0.8451600173126823,0.15955806798561156,0.32606371552277125,0.39829432045000934,0.4791508718726307,0.0,0.3651822931912925,0.1986754966887423,0.44621233447567055,0.22879684387723653,0.6977777777777778,0.46666666666666146,0.35526315789473684,0.30000000000000004,0.609375,0.5714285714285714,0.43478260869565216
0.0,0.8526751809276236,0.12460431654676263,0.32071840923669015,0.3922760538014882,0.4498357346474604,0.0,0.35173691523853656,0.1986754966887423,0.425513939654395,0.22879684387723653,0.7155555555555555,0.46666666666666146,0.32894736842105265,0.3166666667,0.609375,0.551948051948052,0.43478260869565216
0.0,0.8654272893112092,0.10817060647482013,0.32071840923669015,0.3862275449101795,0.43972706595905997,0.0,0.33798716350162095,0.21339220088300248,0.4224162208423565,0.22879684387723653,0.7333333333333334,0.46666666666666146,0.30263157894736836,0.33333333330000003,0.609375,0.5324675324675325,0.43478260869565216
0.0,0.869865377676954,0.09374100719424472,0.32071840923669015,0.3726183995645074,0.4245640636846093,0.0,0.3221861973135711,0.22737306843267113,0.41551675562032053,0.22879684387723653,0.7511111111111111,0.46666666666666146,0.2763157894736842,0.35000000000000003,0.609375,0.512987012987013,0.43478260869565216
0.0,0.869865377676954,0.0876156219424461,0.32071840923669015,0.36354563600072565,0.41344452918877916,0.0,0.3141004432607688,0.2553348057395137,0.4098845394832278,0.22879684387723653,0.7688888888888888,0.46666666666666146,0.25,0.36666666670000003,0.609375,0.49350649350649345,0.43478260869565216
0.0,0.869865377676954,0.0886330935251799,0.32071840923669015,0.35159983079295976,0.40788476118271433,0.0,0.31032885595182935,0.27078734437086105,0.39847930152048416,0.24690335276011943,0.7866666666666667,0.46666666666666146,0.22368421052631582,0.3833333333,0.609375,0.474025974025974,0.43478260869565216
0.0,0.869865377676954,0.08201438848920872,0.32071840923669015,0.3452488962983127,0.3977760924943139,0.0,0.3088731556276054,0.3016924216335539,0.3928470853833914,0.23310791646276385,0.8044444444444444,0.46666666666666146,0.19736842105263153,0.4,0.609375,0.4545454545454545,0.4782608695652174
0.0,0.867794269634866,0.07273381294964032,0.32071840923669015,0.339502812556705,0.39272175890826366,0.0,0.2959703566465959,0.3164091236203088,0.3705998309448886,0.2589743586820408,0.8133333333333332,0.4657407388888828,0.1885964911842105,0.4,0.609375,0.4493506493506493,0.4782608695652174
0.0,0.8513733414389462,0.06870503597122302,0.3030788967286724,0.3304300489929233,0.39272175890826366,0.0,0.28975054608615114,0.3443708609271523,0.35905378771600294,0.25035221015792963,0.8177777777777778,0.46481481666666724,0.17982456144736836,0.4,0.609375,0.44350649350649346,0.4782608695652174
0.0,0.8439765271508541,0.06366906474820155,0.3030788967286724,0.3304300489929233,0.3790750568612582,0.0,0.2832792959703567,0.35835172847682095,0.34947901990277086,0.24690335276011943,0.8266666666666667,0.4638888888888886,0.17105263157894735,0.4,0.609375,0.43831168831168826,0.4782608695652174
0.0,0.8324374967785859,0.05873586834532396,0.3030788967286724,0.32740579432045025,0.3790750568612582,0.0,0.2742671871236684,0.37306843267108203,0.33539847934883094,0.25035221015792963,0.8355555555555555,0.4629629611111099,0.16228070171052633,0.4,0.609375,0.43311688311688307,0.4782608695652174
0.0,0.8284432168351943,0.052014388489208696,0.3030788967286724,0.32090364725095255,0.3790750568612582,0.0,0.26197313571097736,0.37306843267108203,0.3211771331063329,0.24690335276011943,0.84,0.46203703888888725,0.15350877197368418,0.4,0.609375,0.4272727272727272,0.4782608695652174
0.0,0.8254844909128467,0.0486639258992807,0.3030788967286724,0.3181818181818181,0.3790750568612582,0.0,0.2500496262158407,0.37306843267108203,0.3127288086894857,0.2438856012796391,0.8488888888888889,0.4611111111111086,0.14473684210526316,0.4,0.609375,0.422077922077922,0.5217391304347826
0.0,0.8116154639932294,0.040152877697841816,0.3030788967286724,0.31682090364725113,0.3790750568612582,0.0,0.24353867531264473,0.3973509933774837,0.3114615600269588,0.24173006498687588,0.8533333333333334,0.45925926111110726,0.13157894736842102,0.4166666667000001,0.609375,0.39610389610389607,0.5217391304347826
0.0,0.7921988260986548,0.013309352517985706,0.3030788967286724,0.3134942238250771,0.3790750568612582,0.0,0.2365513135710977,0.3973509933774837,0.3030132356101116,0.22879684387723653,0.8622222222222223,0.45740740555554993,0.11842105263157893,0.4333333333,0.609375,0.3701298701298701,0.5217391304347826
0.0,0.7806597957263861,0.003751284532374166,0.3030788967286724,0.3001875036291055,0.3790750568612582,0.0,0.22973598888374247,0.37306843267108203,0.2814700083471515,0.25035221015792963,0.8666666666666668,0.4555555555555486,0.10526315789473684,0.45,0.609375,0.34415584415584416,0.5217391304347826
0.0,0.7704521916567306,0.0,0.3089587347658753,0.2817395513518419,0.3639120545868084,0.0,0.22431019638721628,0.37306843267108203,0.2648549704681573,0.23483234683819898,0.8711111111111111,0.4537037055555615,0.09210526315789475,0.46666666670000007,0.609375,0.3181818181818182,0.5217391304347826
0.0,0.7589131612844624,0.001027749280575585,0.32071840923669015,0.27863969016512447,0.3639120545868084,0.0,0.21926817971282997,0.37306843267108203,0.25232328910902857,0.23741899240134767,0.88,0.45185184999998995,0.07894736842105265,0.4833333333,0.609375,0.29220779220779214,0.5217391304347826
0.3333333333333333,0.7513979976695211,0.008992805755395739,0.32071840923669015,0.275539829432045,0.3639120545868084,0.0,0.21524515331171834,0.37306843267108203,0.24077724588014293,0.24086784979915876,0.8844444444444445,0.45000000000000284,0.06578947368421051,0.5,0.609375,0.2662337662337662,0.5652173913043478
0.0,0.7430839786872343,0.01608427553956837,0.32071840923669015,0.27536971511522434,0.37402072327520886,0.0,0.21648911533117166,0.37306843267108203,0.23232892146329598,0.23741899240134767,0.888888888888889,0.44907407222221707,0.06359649118421051,0.5166666667,0.609375,0.26948051948051943,0.5652173913043478
0.3333333333333333,0.7323438036823116,0.020143884892086406,0.32071840923669015,0.2751996007984032,0.3689663881728582,0.0,0.23450009911996306,0.37306843267108203,0.22542945624125998,0.2589743586820408,0.8933333333333332,0.4481481500000015,0.06140350881578949,0.5333333333,0.609375,0.2727272727272727,0.5652173913043478
0.0,0.7248878147307947,0.027389516906474842,0.32071840923669015,0.27502948648158254,0.3790750568612582,0.0,0.23862899490504863,0.37306843267108203,0.21979724010416746,0.2589743586820408,0.8977777777777779,0.44722222222221575,0.05921052631578949,0.55,0.609375,0.2759740259740259,0.5652173913043478
0.0,0.7248878147307947,0.05345323741007202,0.32071840923669015,0.2748593721647614,0.3790750568612582,0.0,0.2302653344140806,0.37306843267108203,0.21557307789574365,0.2589743586820408,0.8977777777777779,0.4462962944444442,0.05701754381578944,0.5666666667000001,0.609375,0.2792207792207792,0.5652173913043478
0.0,0.7248878147307947,0.0665467625899282,0.3367543296985245,0.2746892578479405,0.3790750568612582,0.0,0.22028716998610465,0.37306843267108203,0.20712475347889647,0.2589743586820408,0.9022222222222221,0.44537037222222153,0.054824561447368414,0.5833333333,0.609375,0.2824675324675324,0.5652173913043478
0.0,0.722816706688707,0.07633093525179857,0.32606371552277125,0.2745191435311196,0.3790750568612582,0.0,0.208231324224178,0.37306843267108203,0.19853562379590728,0.2589743586820408,0.9066666666666666,0.44444444444444287,0.05263157894736842,0.6000000000000001,0.609375,0.2857142857142857,0.6086956521739131
0.0,0.7189703628860995,0.0876156219424461,0.3367543296985245,0.2743490292142987,0.3790750568612582,0.0,0.19999999999999996,0.37306843267108203,0.1931850181910988,0.2589743586820408,0.9111111111111111,0.44444444444444287,0.046052631578947345,0.5666666667000001,0.609375,0.26948051948051943,0.6086956521739131
0.0,0.7145322745203551,0.0710431654676259,0.3367543296985245,0.2741789148974778,0.3790750568612582,0.0,0.1918133395090318,0.37306843267108203,0.185159109995094,0.2589743586820408,0.9155555555555556,0.44444444444444287,0.03947368421052633,0.5333333333,0.609375,0.2532467532467532,0.6086956521739131
0.0,0.7145322745203551,0.05299760179856117,0.3367543296985245,0.2714570858283436,0.3790750568612582,0.0,0.18394759471977773,0.3973509933774837,0.18009011534498587,0.2589743586820408,0.92,0.44444444444444287,0.032894736842105254,0.5,0.609375,0.23701298701298698,0.6086956521739131
0.0,0.700379702554236,0.047961630575539704,0.3367543296985245,0.275539829432045,0.3790750568612582,0.0,0.18063918480778152,0.3973509933774837,0.17755561801993158,0.2589743586820408,0.9244444444444443,0.44444444444444287,0.02631578947368418,0.46666666670000007,0.609375,0.22077922077922074,0.6086956521739131
0.0,0.6927856400784314,0.03597122302158273,0.3367543296985245,0.27803483941208484,0.3790750568612582,0.0,0.18130086660490963,0.3973509933774837,0.17473950974017716,0.2589743586820408,0.928888888888889,0.44444444444444287,0.019736842105263164,0.4333333333,0.609375,0.20454545454545453,0.6086956521739131
0.0,0.6793234378048596,0.04088729028776983,0.3367543296985245,0.2805298493921249,0.3790750568612582,0.0,0.18777211672070404,0.4120676975717439,0.18572233148207862,0.2589743586820408,0.9333333333333335,0.44444444444444287,0.01315789473684209,0.4,0.609375,0.1883116883116883,0.6521739130434783
0.0,0.6731101136785953,0.0459232615107914,0.3527902501603588,0.2805298493921249,0.38817285822592895,0.0,0.1894395553496988,0.4267843995584988,0.19867642906204952,0.2589743586820408,0.9377777777777777,0.4407407388888842,0.017543859605263112,0.4,0.609375,0.20974025974025973,0.6521739130434783
0.0,0.6627545734681557,0.0539568345323741,0.3527902501603588,0.2805298493921249,0.3836239575435938,0.0,0.1894395553496988,0.44150110375275897,0.2012109263871038,0.2589743586820408,0.9466666666666667,0.4370370388888887,0.02192982460526316,0.4,0.609375,0.23181818181818178,0.6521739130434783
0.0,0.6558508796493441,0.05635491618705035,0.3527902501603588,0.2805298493921249,0.39272175890826366,0.0,0.1894395553496988,0.46136865342163347,0.20585750481636955,0.2589743586820408,0.9511111111111111,0.43333333333333,0.02631578947368418,0.4,0.609375,0.2532467532467532,0.6521739130434783
0.0,0.6410079390262315,0.058872901798561306,0.3527902501603588,0.2805298493921249,0.39272175890826366,0.0,0.19221861973135712,0.46136865342163347,0.20839200214142362,0.2589743586820408,0.9555555555555556,0.42962962777777136,0.03070175434210526,0.4,0.609375,0.27467532467532463,0.6521739130434783
0.0,0.6410079390262315,0.06390887302158277,0.3527902501603588,0.2805298493921249,0.39272175890826366,0.0,0.19509031959240386,0.4701986754966878,0.2143058292332165,0.2589743586820408,0.9644444444444445,0.42592592777778293,0.035087719342105306,0.4,0.609375,0.2967532467532467,0.6521739130434783
0.0,0.6375560926346027,0.06870503597122302,0.3527902501603588,0.2805298493921249,0.39272175890826366,0.0,0.19916628068550257,0.46136865342163347,0.20585750481636955,0.2589743586820408,0.9688888888888888,0.4222222222222243,0.03947368421052633,0.4,0.609375,0.3181818181818182,0.6956521739130435
0.0,0.6306523988157915,0.07859712230215832,0.3527902501603588,0.27720316956995106,0.39272175890826366,0.0,0.205650764242705,0.46136865342163347,0.2032023172631936,0.2589743586820408,0.9688888888888888,0.4185185166666656,0.037280701710526276,0.4,0.609375,0.3084415584415584,0.6956521739130435
0.0,0.6244390746895276,0.08884892086330953,0.3527902501603588,0.27720316956995106,0.39272175890826366,0.0,0.205650764242705,0.46136865342163347,0.19835961689641768,0.2589743586820408,0.9644444444444445,0.4148148166666701,0.035087719342105306,0.4,0.609375,0.2987012987012987,0.6956521739130435
0.0,0.6178805662347671,0.10335731402877701,0.3527902501603588,0.2805298493921249,0.40788476118271433,0.0,0.21345861185734138,0.46136865342163347,0.19969022799207115,0.2589743586820408,0.9644444444444445,0.4111111111111114,0.032894736842105254,0.4,0.609375,0.2889610389610389,0.6956521739130435
0.0,0.6109768724159559,0.11534772194244602,0.3527902501603588,0.28355410406459813,0.40788476118271433,0.0,0.21917554423344132,0.46136865342163347,0.2012109263871038,0.2589743586820408,0.9600000000000001,0.40740740555555277,0.03070175434210526,0.4,0.609375,0.2792207792207792,0.6956521739130435
0.0,0.607525026024327,0.13081534784172655,0.3527902501603588,0.28627593313373256,0.40788476118271433,0.0,0.22828028855951832,0.46136865342163347,0.20585750481636955,0.2589743586820408,0.9555555555555556,0.40370370555555013,0.028508771973684233,0.4,0.609375,0.26948051948051943,0.6956521739130435
0.0,0.6006213322055158,0.13585131906474823,0.3527902501603588,0.2908123149156232,0.41900429567854447,0.0,0.23325613710050952,0.46136865342163347,0.20386611394027954,0.2589743586820408,0.9555555555555556,0.3999999999999986,0.02631578947368418,0.4,0.609375,0.2597402597402597,0.7391304347826086
0.0,0.6109768724159559,0.141726618705036,0.36722257857601015,0.29413899473779725,0.4245640636846093,0.0,0.24105075081056038,0.46136865342163347,0.20585750481636955,0.2589743586820408,0.9377777777777777,0.3990740722222199,0.06140350881578949,0.3833333333,0.609375,0.3136363636363636,0.7391304347826086
0.0,0.6040731785971447,0.1462829737410073,0.36722257857601015,0.29618036653964785,0.4245640636846093,0.0,0.25456229735988867,0.46136865342163347,0.20857303748360634,0.2589743586820408,0.92,0.39814815000000436,0.09649122802631577,0.36666666670000003,0.609375,0.3681818181818181,0.7391304347826086
0.0,0.6109768724159559,0.1562350118705037,0.36722257857601015,0.2982217383414989,0.42961839727065954,0.0,0.26851055396016665,0.46136865342163347,0.2143058292332165,0.2589743586820408,0.9022222222222221,0.3972222222222186,0.13157894736842102,0.35000000000000003,0.609375,0.422077922077922,0.7391304347826086
0.0,0.6109768724159559,0.15863309352517996,0.36722257857601015,0.2982217383414989,0.4498357346474604,0.0,0.28207503473830475,0.46136865342163347,0.2111075348086604,0.2589743586820408,0.88,0.3962962944444399,0.16666666671052627,0.33333333330000003,0.609375,0.4759740259740259,0.7391304347826086
0.0,0.6109768724159559,0.15743405287769796,0.3832584990378445,0.2982217383414989,0.4685367702805152,0.0,0.2890888638258453,0.46136865342163347,0.20585750481636955,0.2589743586820408,0.8622222222222223,0.3953703722222244,0.20175438592105266,0.3166666667,0.609375,0.5305194805194805,0.7391304347826086
0.0,0.6040731785971447,0.1550359712230217,0.37256788486209125,0.29413899473779725,0.4685367702805152,0.0,0.29532190829087535,0.46136865342163347,0.20452991103978158,0.2589743586820408,0.8444444444444444,0.3944444444444457,0.23684210526315785,0.30000000000000004,0.609375,0.5844155844155844,0.7826086956521738
0.3333333333333333,0.6006213322055158,0.1550359712230217,0.3832584990378445,0.29413899473779725,0.4685367702805152,0.0,0.3022563358036128,0.46136865342163347,0.19740918039952238,0.2589743586820408,0.8533333333333334,0.3925925944444444,0.22368421052631582,0.30000000000000004,0.609375,0.5714285714285714,0.7826086956521738
0.0,0.6006213322055158,0.16199040755395677,0.37256788486209125,0.29686082380693146,0.4685367702805152,0.0,0.31218156553960164,0.46452223178807905,0.21460755522593722,0.2589743586820408,0.8622222222222223,0.39074073888888705,0.21052631578947367,0.30000000000000004,0.609375,0.5584415584415584,0.7826086956521738
0.0,0.5892302379740322,0.17386091115107927,0.36722257857601015,0.3047238854109964,0.4685367702805152,0.0,0.32601071931449743,0.4834437086092711,0.24471979713386616,0.26855452259114454,0.8711111111111111,0.38888888888888573,0.19736842105263153,0.30000000000000004,0.609375,0.5454545454545454,0.7826086956521738
0.0,0.5823265441552206,0.21966426870503597,0.3779131927517634,0.3077481400834694,0.47864543896891565,0.0,0.3296665122742011,0.4834437086092711,0.25654745131745216,0.2790927018852436,0.88,0.3870370388888915,0.1842105263157895,0.30000000000000004,0.609375,0.5324675324675325,0.7826086956521738
0.0,0.5788746977635921,0.2485611510791369,0.3832584990378445,0.3077481400834694,0.4836997725549659,0.0,0.3283927744326076,0.4834437086092711,0.26643199088516356,0.2925049306873788,0.888888888888889,0.3851851833333271,0.17105263157894735,0.30000000000000004,0.609375,0.5194805194805194,0.7826086956521738
0.0,0.5726613736373283,0.2437649881294962,0.3832584990378445,0.3077481400834694,0.4836997725549659,0.0,0.329848474756832,0.4869126467991167,0.28225449567477545,0.2589743586820408,0.8977777777777779,0.38333333333333286,0.15789473684210525,0.30000000000000004,0.609375,0.5064935064935066,0.8260869565217391
0.0,0.5557473249721276,0.26642685863309346,0.36722257857601015,0.3134942238250771,0.494819307050796,0.0,0.35108846688281603,0.5024282560706395,0.2985356236691825,0.27813468650025097,0.888888888888889,0.38611111111110574,0.17763157894736842,0.28333333330000005,0.609375,0.5311688311688312,0.8260869565217391
0.0,0.5412495686775114,0.2973621104316547,0.3779131927517634,0.3228694125385594,0.5003790750568613,0.0,0.37021107642427054,0.5361084834437086,0.3101339662503708,0.2790927018852436,0.88,0.38888888888888573,0.19736842105263153,0.2666666667,0.609375,0.5564935064935065,0.8260869565217391
0.0,0.5239903346482606,0.32649880107913665,0.3832584990378445,0.32740579432045025,0.5104877437452613,0.0,0.3879573876794813,0.5518763796909489,0.3171219373862464,0.2925049306873788,0.8755555555555555,0.3916666666666657,0.2171052631578947,0.25,0.609375,0.5811688311688312,0.8260869565217391
0.3333333333333333,0.5074214703115567,0.3600719424460431,0.3832584990378445,0.33647855788423153,0.5104877437452613,0.0,0.4140805928670681,0.563229264900662,0.3251599144360968,0.2925049306873788,0.8666666666666668,0.3944444444444457,0.23684210526315785,0.23333333330000003,0.609375,0.6058441558441559,0.8260869565217391
0.0,0.48947186762531203,0.38165467625899285,0.3832584990378445,0.3500877032299041,0.5104877437452613,0.0,0.443723946271422,0.5717439293598234,0.336637566789163,0.2925049306873788,0.8577777777777776,0.3972222222222186,0.256578947368421,0.2166666667,0.609375,0.6311688311688312,0.8260869565217391
0.0,0.4625474630781685,0.3982014388489209,0.3832584990378445,0.3558337869715116,0.5003790750568613,0.0,0.4690001987031034,0.5875118256070637,0.3492979845605879,0.2925049306873788,0.8488888888888889,0.3999999999999986,0.2763157894736842,0.2,0.609375,0.6558441558441558,0.8695652173913043
0.0,0.4487400754405457,0.40323741007194236,0.3832584990378445,0.36793080520776633,0.5003790750568613,0.0,0.4907827698008336,0.5938189845474611,0.3638411714114107,0.2925049306873788,0.84,0.3999999999999986,0.2916666667105263,0.1833333333,0.609375,0.6623376623376623,0.8695652173913043
